Date Time Hour Beginning,Original Res Forecast before Lockdown,Residual Forecast,RSA Contracted Forecast,Dispatchable Generation,Residual Demand,RSA Contracted Demand,International Exports,International Imports,Thermal Generation,Nuclear Generation,Eskom Gas Generation,Eskom OCGT Generation,Hydro Water Generation,Pumped Water Generation,ILS Usage,Manual Load_Reduction(MLR),IOS Excl ILS and MLR,Dispatchable IPP OCGT,Eskom Gas SCO,Eskom OCGT SCO,Hydro Water SCO,Pumped Water SCO Pumping,Wind,PV,CSP,Other RE,Total RE,Wind Installed Capacity,PV Installed Capacity,CSP Installed Capacity,Other RE Installed Capacity,Total RE Installed Capacity,Installed Eskom Capacity,Total PCLF,Total UCLF,Total OCLF,Total UCLF+OCLF,Non Comm Sentout,Drakensberg Gen Unit Hours,Palmiet Gen Unit Hours,Ingula Gen Unit Hours
2023-06-01 12:00:00 AM,,21474.545,22111.545,19915.606,22049.848,22358.425,972.346,1376.444,19432.869,923.67,0.0,0.0,0.004,-0.822,0.0,2134.242,0.0,23.934,-2.158,-3.426,-0.002,-1834.907,284.554,0.0,0.0,24.023,308.577,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2289.0,18208.626,360.0,18568,626,0.0,65.1,13.5,24.53
2023-06-01 01:00:00 AM,,21073.073,21740.073,19324.906,21432.714,21796.082,1033.302,1310.233,19297.434,923.348,0.0,0.0,0.004,-0.007,0.0,2107.808,0.0,0.0,-2.166,-4.999,-0.002,-2198.939,345.068,0.0,0.0,18.3,363.368,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2289.0,18151.355,360.0,18511,355,0.0,66.5,14.3,27.0
2023-06-01 02:00:00 AM,,20939.693,21657.693,19475.812,21577.576,21968.527,1012.634,1315.654,19120.666,923.398,0.0,0.0,0.004,-5.424,0.0,2101.764,0.0,0.0,-2.165,-3.306,-0.002,-1873.015,361.674,0.0,0.0,29.277,390.951,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2459.667,17805.427,360.0,18165,427,0.0,68.2,16.3,29.49
2023-06-01 03:00:00 AM,,21250.926,21974.926,19538.924,21673.528,22180.47,1018.166,1319.739,19503.018,923.229,0.0,0.0,0.004,0.0,0.0,2134.604,0.0,0.0,-2.163,-3.439,-0.002,-2201.461,469.175,0.0,0.0,37.767,506.942,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2609.0,17398.271,360.0,17758,271,0.0,69.4,17.1,31.88
2023-06-01 04:00:00 AM,,22993.613,23705.613,21371.026,23669.165,24256.519,1115.439,1328.555,20135.454,923.439,0.0,356.115,0.004,-5.407,0.0,2298.14,0.0,174.891,-2.17,-3.293,-0.002,-1536.561,549.427,0.0,0.0,37.927,587.354,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2609.0,16998.994,360.0,17358,994,0.0,71.0,18.7,34.36
2023-06-01 05:00:00 AM,,26235.946,27120.946,24038.017,26376.894,27087.19,1188.6,1280.351,20530.391,923.298,0.0,569.32,20.004,555.61,0.0,2338.877,0.0,338.391,-2.166,-3.426,-0.002,-173.753,671.378,0.0,0.0,38.918,710.296,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2609.0,16615.965,360.0,16975,965,0.0,71.8,20.6,36.14
2023-06-01 06:00:00 AM,,28098.209,28993.209,24985.883,28202.437,28867.515,945.633,1293.766,20604.334,923.15,0.0,777.345,122.004,661.65,0.0,3045.204,171.35,626.528,-2.171,-3.412,-0.002,-17.308,625.638,0.865,0.0,38.575,665.078,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2749.6,16566.665,360.0,16926,665,0.0,71.4,21.0,35.22
2023-06-01 07:00:00 AM,,27791.621,28940.621,24602.637,27751.103,28686.025,1048.026,1305.938,20642.348,923.124,0.0,777.715,116.003,218.973,0.0,3148.466,0.0,647.343,-2.199,-3.279,-0.002,-23.327,794.916,102.578,0.0,37.428,934.922,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2757.0,16541.292,360.0,16901,292,0.0,69.8,20.6,34.55
2023-06-01 08:00:00 AM,,27715.393,29284.393,24230.122,27468.314,29052.77,1055.579,1340.606,20314.689,923.096,0.0,756.66,0.003,308.641,0.0,3238.192,0.0,613.348,-2.176,-3.426,-0.002,-21.318,818.078,729.752,0.0,36.626,1584.456,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2586.333,16945.515,360.0,17305,515,0.0,69.4,20.6,34.36
2023-06-01 09:00:00 AM,,27721.047,29732.047,23815.868,27409.903,29399.233,1012.083,1402.525,20190.534,923.357,0.0,663.65,0.003,194.901,0.0,3594.036,0.0,469.199,-2.152,-3.293,-0.001,-22.856,701.657,1233.401,17.969,36.303,1989.33,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2437.0,17479.226,360.0,17839,226,0.0,68.6,20.6,34.42
2023-06-01 10:00:00 AM,,27152.632,29261.632,23716.567,26967.44,29208.679,1057.658,1384.641,20147.639,923.795,0.0,388.345,0.004,431.872,0.0,3250.873,0.0,464.509,-2.123,-3.412,-0.001,-18.702,643.516,1398.965,160.502,38.256,2241.239,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2437.0,17618.463,360.0,17978,463,0.0,68.2,20.6,34.36
2023-06-01 11:00:00 AM,,26426.639,28608.639,22974.926,26207.037,28540.085,1069.165,1380.995,20010.381,923.722,0.0,235.455,0.004,-0.954,0.0,3232.111,0.0,461.878,-2.125,-3.279,-0.001,-31.15,668.002,1439.182,186.297,39.567,2333.048,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2437.0,17817.116,360.0,18177,116,0.0,67.8,20.6,33.93
2023-06-01 12:00:00 PM,,25940.4,28190.4,22831.946,25885.108,28102.03,1049.439,1365.471,20084.797,923.154,0.0,134.15,0.004,-0.864,0.0,3053.163,0.0,360.515,-2.114,-3.426,-0.001,-29.74,676.356,1400.042,101.271,39.253,2216.922,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2437.0,17710.417,360.0,18070,417,0.0,67.8,20.6,33.87
2023-06-01 01:00:00 PM,,25515.566,27881.566,22712.161,25626.081,27796.194,1046.285,1391.732,19947.203,923.141,0.0,124.4,0.004,43.649,0.0,2913.919,0.0,309.071,-2.104,-3.412,-0.001,-21.521,628.053,1418.048,84.194,39.818,2170.113,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2437.0,17670.895,360.0,18030,895,0.0,67.8,20.6,33.81
2023-06-01 02:00:00 PM,,25758.513,28122.513,22949.451,25880.966,28038.467,1014.457,1422.206,20027.98,923.197,0.0,130.45,0.004,168.648,0.0,2931.515,0.0,309.736,-2.102,-3.279,-0.001,-27.389,572.11,1424.439,122.074,38.878,2157.501,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2437.0,17703.943,350.5,18054,443,0.0,67.4,20.6,33.81
2023-06-01 03:00:00 PM,,26824.715,28971.715,23818.173,26938.591,28951.215,1115.992,1481.943,20249.61,923.253,0.0,133.0,0.004,746.522,0.0,3120.418,0.0,310.883,-2.126,-3.386,-0.001,-21.528,522.896,1260.165,190.979,38.584,2012.624,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2311.2,17635.875,350.0,17985,875,0.0,67.0,20.6,33.81
2023-06-01 04:00:00 PM,,28488.288,30117.288,23589.897,28613.417,30151.596,1097.663,1461.233,20325.081,923.018,0.0,146.85,0.004,434.418,0.0,5023.521,0.0,326.149,-2.102,-3.266,-0.001,-21.488,519.811,695.998,281.725,40.645,1538.179,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2289.0,17477.656,350.0,17827,656,0.0,65.6,20.6,32.82
2023-06-01 05:00:00 PM,,30421.251,31604.251,24346.422,30443.927,31291.701,1133.979,1380.039,20490.052,923.084,0.0,354.15,145.089,624.72,0.0,5985.505,112.0,465.004,-2.117,-3.399,-0.002,-30.197,494.195,74.889,237.86,40.83,847.774,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2289.0,17123.072,489.333,17612,405,0.0,65.6,20.6,32.01
2023-06-01 06:00:00 PM,,31708.3,32792.3,25661.833,31849.57,32578.775,1215.954,1375.985,20501.268,922.905,0.0,381.3,211.418,1805.945,0.0,6075.736,112.0,473.066,-2.106,-3.253,-0.001,-4.694,484.908,1.037,202.54,40.72,729.205,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2289.0,17071.903,540.0,17611,903,0.0,64.2,20.6,31.19
2023-06-01 07:00:00 PM,,31131.102,32141.102,25550.259,31268.287,32097.679,1164.342,1392.174,20552.416,922.965,0.0,395.15,0.004,1821.167,0.0,5713.528,4.5,475.904,-2.112,-3.399,-0.002,-4.007,599.095,0.0,188.406,41.891,829.392,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2289.0,17168.669,457.667,17626,336,0.0,62.4,19.0,28.79
2023-06-01 08:00:00 PM,,29359.786,30325.786,23796.292,29320.547,30270.902,1090.819,1364.786,20456.503,922.831,0.0,384.05,0.004,274.279,0.0,5524.255,0.0,477.784,-2.141,-3.279,-0.002,-78.523,728.53,0.0,186.783,35.042,950.355,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2289.0,17279.068,350.0,17629,068,0.0,59.9,17.5,26.35
2023-06-01 09:00:00 PM,,26701.519,27634.519,22189.91,26766.971,27788.097,1020.473,1400.604,20360.189,922.933,0.0,328.4,0.004,-5.53,0.0,4577.061,0.0,478.79,-2.156,-3.412,-0.002,-1289.91,817.422,0.0,165.713,37.991,1021.126,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2289.0,17035.819,350.0,17385,819,0.0,59.0,17.9,26.22
2023-06-01 10:00:00 PM,,24163.497,25052.497,20811.712,24435.078,25342.555,1002.252,1398.724,20215.995,923.101,0.0,251.35,0.004,-3.091,0.0,3623.366,0.0,76.179,-2.141,-3.293,-0.002,-2045.114,868.364,0.0,0.634,38.479,907.477,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2289.0,17112.061,350.0,17462,061,0.0,59.5,19.8,27.7
2023-06-01 11:00:00 PM,,22326.871,23305.871,20270.575,22594.374,23473.382,1012.221,1409.707,20151.369,923.232,0.0,0.65,0.004,0.0,0.0,2323.799,0.0,0.0,-2.159,-5.119,-0.002,-2207.107,840.059,0.0,0.0,38.949,879.008,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2289.0,16823.935,350.0,17173,935,0.0,61.4,21.4,29.87
2023-06-02 12:00:00 AM,,20924.166,21955.166,20585.554,21200.01,22145.42,1023.586,1342.646,20372.751,923.089,0.0,0.0,0.004,-3.262,0.0,614.456,0.0,0.0,-2.17,-3.426,-0.002,-2044.076,905.723,0.0,0.0,39.687,945.41,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2289.0,16649.068,350.0,16999,068,0.0,62.8,23.0,32.26
2023-06-02 01:00:00 AM,,20386.234,21581.234,20670.428,20670.428,21767.878,1053.669,1354.254,20464.628,923.388,0.0,0.0,0.004,-4.332,0.0,0.0,0.0,0.0,-2.175,-3.293,-0.002,-2062.044,1057.396,0.0,0.0,40.054,1097.45,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2289.0,16598.745,350.0,16948,745,0.0,64.7,25.0,34.55
2023-06-02 02:00:00 AM,,20289.164,21523.164,20278.719,20278.719,21605.382,1064.99,1368.284,20189.536,923.485,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,-2.174,-3.439,-0.002,-2196.973,1286.062,0.0,0.0,40.601,1326.663,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2585.767,15977.273,350.0,16327,273,0.0,66.5,27.0,36.62
2023-06-02 03:00:00 AM,,20629.154,21913.154,20744.096,20744.096,22064.466,1095.691,1362.36,20635.195,923.855,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,-2.182,-3.279,-0.003,-2171.855,1279.811,0.0,0.0,40.559,1320.37,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2596.0,15971.865,350.0,16321,865,0.0,68.2,29.0,40.15
2023-06-02 04:00:00 AM,,22271.688,23614.688,21152.491,22459.23,23730.905,1209.991,1339.73,21033.127,923.501,0.0,0.0,0.004,-0.988,0.0,1306.738,0.0,0.0,-2.191,-3.426,-0.002,-2137.263,1231.743,0.0,0.0,39.932,1271.675,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2596.0,15972.909,350.0,16322,909,0.0,69.8,30.6,41.51
2023-06-02 05:00:00 AM,,25298.593,26692.593,23229.097,25697.494,27038.606,1222.395,1358.007,21348.16,923.671,0.0,0.0,10.004,123.957,0.0,2468.396,0.0,0.0,-2.205,-3.412,-0.002,-529.081,1297.609,0.0,0.0,39.029,1336.638,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2452.733,15833.849,350.0,16183,849,0.0,71.0,32.5,43.77
2023-06-02 06:00:00 AM,,27431.251,28811.251,24464.322,27586.924,29123.736,1204.183,1369.141,21748.764,923.733,0.0,0.0,122.003,327.719,0.0,3122.603,0.0,0.0,-2.2,-3.266,-0.002,-21.57,1477.199,1.324,0.0,39.855,1518.378,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2289.0,15667.125,350.0,16017,125,0.0,71.4,32.9,44.05
2023-06-02 07:00:00 AM,,27634.71,29198.71,24264.089,27669.813,29467.046,1106.49,1385.466,21842.991,923.604,0.0,0.0,118.003,107.743,0.0,3405.724,0.0,0.0,-2.204,-3.412,-0.002,-108.098,1614.789,120.704,0.0,39.992,1775.485,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2289.0,15683.7,350.0,16033,7,0.0,71.0,32.9,43.42
2023-06-02 08:00:00 AM,,27330.948,29432.948,24105.696,27414.997,29863.622,1146.108,1423.409,21848.535,923.477,0.0,0.0,0.003,62.67,0.0,3309.301,0.0,0.0,-2.166,-4.959,-0.001,-145.273,1591.169,792.427,0.0,37.503,2421.099,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2289.0,15727.377,350.0,16077,377,0.0,71.0,32.9,43.36
2023-06-02 09:00:00 AM,,27319.423,29883.423,23426.152,27158.983,30146.363,1090.139,1438.839,21765.704,923.586,0.0,0.0,0.004,-0.79,0.0,3732.831,0.0,0.0,-2.147,-3.412,-0.001,-695.631,1595.614,1264.844,59.25,37.835,2957.543,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2289.0,15855.534,350.0,16205,534,0.0,71.4,32.9,43.07
2023-06-02 10:00:00 AM,,26565.871,29347.871,22977.6,26377.452,29683.353,1105.964,1398.192,21624.553,923.644,0.0,0.0,0.004,-2.42,0.0,3399.852,0.0,0.0,-2.131,-3.279,-0.001,-960.963,1714.365,1388.044,112.261,37.756,3252.426,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2289.0,16026.664,350.0,16376,664,0.0,71.4,34.1,44.22
2023-06-02 11:00:00 AM,,25977.111,28811.111,22392.871,25741.924,29110.273,1149.246,1403.844,21496.405,923.695,0.0,0.0,0.004,-6.098,0.0,3349.052,0.0,0.0,-2.111,-3.279,-0.001,-1419.588,1744.141,1457.977,72.144,37.534,3311.796,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2289.0,16224.548,350.0,16574,548,0.0,72.6,35.5,44.45
2023-06-02 12:00:00 PM,,25340.56,28172.56,21695.04,25034.681,28454.091,1174.293,1418.741,21151.206,923.598,0.0,0.0,0.004,-2.465,0.0,3339.642,0.0,0.0,-2.115,-3.426,-0.001,-1790.503,1856.534,1404.718,68.185,36.234,3365.671,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2289.0,16384.336,350.0,16734,336,0.0,74.2,36.9,45.36
2023-06-02 01:00:00 PM,,24450.839,27440.839,21069.157,24145.336,27659.758,1095.664,1442.233,20645.053,923.586,0.0,0.0,0.004,-3.62,0.0,3076.179,0.0,0.0,-2.112,-3.279,-0.001,-1932.705,1993.997,1361.937,64.306,35.258,3455.498,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2289.0,16230.395,350.0,16580,395,0.0,75.8,38.5,46.98
2023-06-02 02:00:00 PM,,24300.147,27418.147,21592.896,24198.176,27654.142,1169.619,1461.76,20475.846,923.625,0.0,0.0,0.004,-7.848,0.0,2605.28,0.0,0.0,-2.093,-3.412,-0.001,-1254.984,2166.559,1094.386,98.959,35.828,3395.732,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2289.0,16348.162,350.0,16698,162,0.0,77.4,40.9,48.69
2023-06-02 03:00:00 PM,,24884.468,27653.468,21818.61,24818.055,28009.912,1114.794,1471.624,20885.648,923.71,0.0,0.0,0.004,-1.083,0.0,2999.446,0.0,0.0,-2.113,-3.279,-0.001,-1455.899,2189.138,875.719,28.828,35.888,3129.573,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2289.0,16180.215,479.0,16659,215,0.0,79.4,42.0,49.18
2023-06-02 04:00:00 PM,,26151.731,28527.731,22707.748,25836.74,28809.498,1358.921,269.377,21365.419,923.772,0.0,0.0,0.004,321.875,0.0,3128.992,0.0,0.0,-2.098,-3.412,-0.001,-167.187,2276.148,439.162,156.148,36.087,2907.545,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2289.0,15962.248,558.8,16521,048,0.0,81.0,43.7,49.93
2023-06-02 05:00:00 PM,,27479.86,29612.86,23675.171,27012.495,29656.077,1400.409,189.362,21607.219,923.594,0.0,0.0,4.004,971.181,0.0,3279.324,58.0,0.0,-2.134,-3.279,-0.002,-14.774,2351.835,38.513,151.153,38.016,2579.517,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2289.0,15812.581,584.0,16396,581,0.0,81.0,43.7,49.34
2023-06-02 06:00:00 PM,,28721.686,30747.686,24841.257,28316.578,30988.168,1123.216,239.496,21721.902,923.484,0.0,0.0,231.846,1734.862,320.35,3125.97,29.0,0.0,-2.109,-3.293,-0.001,-4.929,2465.268,0.665,105.677,37.761,2609.371,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2289.0,15758.681,584.0,16342,681,0.0,79.8,43.3,47.87
2023-06-02 07:00:00 PM,,28360.35,30426.35,24432.827,27753.4,30586.658,1190.91,227.74,21723.106,923.312,0.0,0.0,185.314,1388.346,126.65,3193.923,0.0,0.0,-2.109,-3.412,-0.002,-9.468,2639.534,0.0,94.558,38.046,2772.138,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2289.0,15789.036,454.4,16243,436,0.0,78.2,41.7,45.25
2023-06-02 08:00:00 PM,,26772.887,28913.887,22618.221,25874.173,28905.912,1222.285,158.493,21651.536,923.444,0.0,0.0,0.004,191.538,0.0,3255.952,0.0,0.0,-2.134,-3.279,-0.002,-301.379,2921.24,0.0,12.186,38.485,2971.911,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2289.0,15821.243,404.0,16225,243,0.0,77.4,39.7,42.67
2023-06-02 09:00:00 PM,,24688.062,26873.062,21101.18,23992.757,26940.357,1203.932,163.693,21471.569,923.268,0.0,0.0,0.004,-5.164,0.0,2891.577,0.0,0.0,-2.154,-3.159,-0.002,-1446.873,2849.393,0.0,0.0,39.172,2888.565,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2289.0,15717.949,440.0,16157,949,0.0,77.8,40.9,42.32
2023-06-02 10:00:00 PM,,22779.517,24946.517,19650.15,22141.706,24940.41,1242.463,113.582,20331.787,923.404,0.0,0.0,0.004,-4.308,0.0,2491.555,0.0,0.0,-2.15,-3.293,-0.002,-1708.873,2698.382,0.0,0.0,39.918,2738.3,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2437.25,15791.114,436.667,16227,781,0.0,79.4,42.0,43.36
2023-06-02 11:00:00 PM,,20994.339,23181.339,19220.059,20791.918,23384.876,1297.631,157.167,19884.751,923.367,0.0,0.0,0.004,0.0,0.0,1571.859,0.0,0.0,-2.16,-3.293,-0.002,-1739.775,2492.399,0.0,0.0,40.387,2532.786,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2882.0,15561.014,430.0,15991,014,0.0,81.0,43.7,44.62
2023-06-03 12:00:00 AM,,19741.877,21892.877,19169.486,19590.343,22057.945,1146.778,140.345,20144.228,923.588,0.0,0.0,0.004,-6.964,0.0,420.856,0.0,0.0,-2.159,-3.293,-0.002,-2026.261,2366.697,0.0,0.0,39.849,2406.546,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2882.0,15519.404,430.0,15949,404,0.0,82.6,45.6,46.26
2023-06-03 01:00:00 AM,,19143.382,21296.382,18833.264,18833.264,21320.672,1169.529,157.528,19939.922,923.458,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,-2.16,-3.426,-0.002,-2182.06,2385.412,0.0,0.0,40.303,2425.715,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2882.0,15233.054,430.0,15663,054,0.0,84.6,47.2,48.36
2023-06-03 02:00:00 AM,,18893.283,21066.283,18352.236,18352.236,20880.608,1097.215,191.663,19388.428,923.769,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,-2.173,-3.279,-0.003,-2146.173,2425.228,0.0,0.0,39.971,2465.199,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2882.0,15226.517,430.0,15656,517,0.0,86.2,48.8,50.74
2023-06-03 03:00:00 AM,,18968.64,21167.64,18524.872,18524.872,21150.082,1184.657,195.114,19578.307,923.463,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,-2.165,-3.293,-0.002,-2166.556,2522.36,0.0,0.0,39.551,2561.911,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2882.0,15156.855,430.0,15586,855,0.0,88.2,50.8,53.08
2023-06-03 04:00:00 AM,,19454.734,21657.734,18852.416,18852.416,21477.412,1119.905,247.749,19599.241,923.835,0.0,0.0,0.004,-1.104,0.0,0.0,0.0,0.0,-2.162,-3.279,-0.003,-1911.864,2527.167,0.0,0.0,32.875,2560.042,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2942.45,14927.498,430.0,15357,498,0.0,90.0,52.8,55.37
2023-06-03 05:00:00 AM,,20290.472,22518.472,19448.674,20180.264,22661.561,1166.547,221.363,20113.475,923.589,0.0,0.0,0.004,-4.088,0.0,731.591,0.0,0.0,-2.153,-3.412,-0.002,-1800.101,2380.84,0.0,0.0,34.849,2415.689,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2975.0,14581.614,430.0,15011,614,0.0,91.5,53.6,57.24
2023-06-03 06:00:00 AM,,21846.837,24067.837,20828.867,21608.993,24160.757,1212.505,240.036,20121.003,923.554,0.0,0.0,104.004,99.598,0.0,780.126,0.0,0.0,-2.165,-3.279,-0.002,-653.881,2452.862,1.163,0.0,31.351,2485.376,3442.57,2287.09,500.0,50.58,6280.24,46686.0,3118.067,14411.289,430.0,14841,289,0.0,93.0,55.5,58.95
2023-06-03 07:00:00 AM,,24063.943,26445.943,23024.963,23883.228,26608.781,1299.828,252.545,20650.646,923.529,0.0,0.0,118.003,1091.426,0.0,858.265,0.0,0.0,-2.208,-3.279,-0.002,-5.697,2536.204,89.108,0.0,32.55,2657.862,3442.57,2287.09,500.0,50.58,6280.24,46686.0,3123.0,14835.986,430.0,15265,986,0.0,93.9,55.9,58.86
2023-06-03 08:00:00 AM,,25319.552,28207.552,23813.779,24899.144,28288.584,1312.438,293.634,21183.572,923.427,0.0,0.0,0.004,1423.174,0.0,1085.365,0.0,0.0,-2.153,-3.293,-0.001,-4.586,2665.318,639.685,0.0,18.201,3323.204,3442.57,2287.09,500.0,50.58,6280.24,46686.0,3123.0,15280.571,430.0,15710,571,0.0,92.7,55.2,57.71
2023-06-03 09:00:00 AM,,25098.367,28385.367,23419.851,24768.32,28543.515,1331.428,326.623,21400.824,923.389,0.0,0.0,0.004,790.488,0.0,1348.469,0.0,0.0,-2.154,-3.412,-0.001,-15.909,2559.429,1097.762,35.234,17.379,3709.804,3442.57,2287.09,500.0,50.58,6280.24,46686.0,3123.0,15285.643,430.0,15715,643,0.0,91.2,53.6,55.32
2023-06-03 10:00:00 AM,,24220.014,27736.014,22808.976,24039.781,28087.858,1268.537,328.414,20667.868,923.406,0.0,0.0,0.004,907.62,0.0,1230.805,0.0,0.0,-2.115,-3.279,-0.001,-12.941,2565.656,1289.279,111.441,17.315,3983.691,3442.57,2287.09,500.0,50.58,6280.24,46686.0,3123.0,15499.222,430.0,15929,222,0.0,90.6,53.2,54.24
2023-06-03 11:00:00 AM,,23580.619,27190.619,22637.198,23642.92,27678.978,1348.191,323.156,20530.713,923.342,0.0,0.0,0.004,884.291,0.0,1005.722,0.0,0.0,-2.092,-3.293,-0.001,-18.921,2475.969,1381.803,97.825,17.205,3972.802,3442.57,2287.09,500.0,50.58,6280.24,46686.0,3062.55,15601.485,430.333,16031,818,0.0,90.0,52.8,52.88
2023-06-03 12:00:00 PM,,22959.204,26636.204,22773.194,22773.194,26943.862,1354.264,308.417,21082.266,923.149,0.0,0.0,0.004,487.507,0.0,0.0,0.0,0.0,-2.098,-3.279,-0.001,-22.771,2598.836,1431.263,61.371,16.894,4108.364,3442.57,2287.09,500.0,50.58,6280.24,46686.0,3030.0,15436.053,504.0,15940,053,0.0,89.7,51.2,51.27
2023-06-03 01:00:00 PM,,22562.553,26287.553,22197.501,22197.501,26523.876,1329.161,304.79,20923.221,923.248,0.0,0.0,0.004,109.412,0.0,0.0,0.0,0.0,-2.081,-3.412,-0.001,-57.68,2742.818,1399.426,103.501,16.88,4262.625,3442.57,2287.09,500.0,50.58,6280.24,46686.0,3030.0,15473.861,688.833,16162,694,0.0,89.7,50.0,50.36
2023-06-03 02:00:00 PM,,22354.199,26016.199,21618.998,21618.998,26108.48,1251.416,335.21,20742.397,923.326,0.0,0.0,0.004,-1.586,0.0,0.0,0.0,0.0,-2.095,-3.279,-0.001,-374.978,2949.895,1320.042,137.21,17.043,4424.19,3442.57,2287.09,500.0,50.58,6280.24,46686.0,3030.0,15231.415,730.0,15961,415,0.0,89.7,50.0,50.1
2023-06-03 03:00:00 PM,,22731.991,26294.991,22127.77,22127.77,26325.757,1297.621,322.974,20771.818,923.631,0.0,0.0,0.004,130.906,0.0,0.0,0.0,0.0,-2.086,-3.279,-0.001,-16.197,2891.914,1095.495,129.031,17.159,4133.599,3442.57,2287.09,500.0,50.58,6280.24,46686.0,3030.0,15218.547,875.783,16094,331,0.0,90.3,50.0,49.99
2023-06-03 04:00:00 PM,,24101.258,27136.258,21048.761,23733.083,27310.305,1347.837,224.881,20768.975,923.256,0.0,0.0,0.004,-12.1,0.0,2684.322,0.0,0.0,-2.083,-3.293,-0.001,-850.878,2710.475,578.187,192.886,17.163,3498.711,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2938.733,15172.557,922.0,16094,557,0.0,90.0,50.0,50.04
2023-06-03 05:00:00 PM,,26682.063,29173.063,22812.961,26290.475,29141.687,1261.175,450.909,21257.365,923.357,0.0,0.0,0.004,229.515,0.0,3477.513,0.0,0.0,-2.096,-3.426,-0.002,-42.664,2452.693,65.849,221.491,17.217,2757.25,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2882.0,14966.933,902.65,15869,583,0.0,90.8,50.8,50.95
2023-06-03 06:00:00 PM,,28224.376,30422.376,24444.432,27923.245,30497.42,1344.765,896.106,21524.786,923.287,0.0,0.0,107.137,1014.144,0.0,3478.813,0.0,0.0,-2.115,-3.293,-0.003,-15.617,2262.979,1.207,196.523,17.163,2477.872,3442.57,2287.09,500.0,50.58,6280.24,46686.0,2981.0,15002.519,872.6,15875,119,0.0,90.8,50.8,50.36
2023-06-03 07:00:00 PM,,27247.943,29314.943,23631.943,26942.593,29290.184,1334.668,915.561,20356.075,923.099,0.0,0.0,289.479,1162.16,0.0,3310.65,0.0,0.0,-2.114,-3.439,-0.001,-8.875,2053.25,0.0,179.604,17.143,2249.997,3442.57,2287.09,500.0,50.58,6280.24,46686.0,3179.0,15149.786,815.0,15964,786,0.0,90.3,49.6,48.69
