scenario_set,sheet,Scenario,Power Station Name,Grouping,Carrier,Unit size (MW),Number units,Capacity (MW),Commissioning Date,Decommissioning Date,Heat Rate (GJ/MWh),CO2 Emissions (kgCO2/MWh),Fuel Price (R/GJ),Max Ramp Up (%/h),Max Ramp Down (%/h),Max Ramp Start Up (%/h),Max Ramp Shut Down (%/h),Min Stable Level (%),Min Up Time (h),Min Down Time (h),Variable O&M Cost (R/MWh),Fixed O&M Cost (R/kW/yr),Unit Start Up Cost (R),Start Up Cost (R),Shut Down Cost (R),GPS Latitude,GPS Longitude,Model Key,PV Mounting,PV DC-AC Ratio,Wind Hub Height,CSP Storage Hours,Round Trip Efficiency (%),Max Storage (GWh),Max Storage (hours),scenario,station_name,grouping,carrier,dispatch_committable,unit_size (MW),number_units,capacity (MW),commissioning_date,decommissioning_date,avg_heat_rate (GJ/MWh),marginal_heat_rate (GJ/MWh),no_load_heat_rate (GJ/h),co2_emissions_input (kgCO2/GJ),co2_emissions_output (kgCO2/MWh),fuel_price (R/GJ),max_ramp_up (%/h),max_ramp_down (%/h),max_ramp_start_up (%/h),max_ramp_shut_down (%/h),min_stable_level (%),min_up_time (h),min_down_time (h),variable_om_cost (R/MWh),fixed_om_cost (R/kW/yr),unit_start_cost (R),start_up_cost (R),shut_down_cost (R),gps_lat,gps_lon,comments,model_key,pv_mounting,pv_dc_ac_ratio,wind_hub_height,csp_storage_hours,round_trip_efficiency (%),storage_energy (GWh),storage_hours,commissioning_year,decommissioning_year,included_2023
ME IRP 2024,conventional,C2040_NZE2050,Oya,RMIPPP,rmippp,128.0,1.0,128.0,2025,2045,9.16,0.0,-,,,,,0.0,,,1800.0,0.0,0.0,0.0,0.0,-32.84891,20.32363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.0,2045.0,False
ME IRP 2024,conventional,ignore,RichardsBayKarpowership,RMIPPP,rmippp,450.0,1.0,450.0,2025,2045,9.16,,-,,,,,0.0,,,1800.0,0.0,0.0,0.0,0.0,-28.756817081683,32.0482441870341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.0,2045.0,False
ME IRP 2024,conventional,ignore,SaldanhaKarpowership,RMIPPP,rmippp,320.0,1.0,320.0,2025,2045,9.16,,-,,,,,0.0,,,1800.0,0.0,0.0,0.0,0.0,-33.0329578529603,17.9190929028183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.0,2045.0,False
ME IRP 2024,conventional,C2040_NZE2050,Scatec1,RMIPPP,rmippp,50.0,1.0,50.0,2024,2045,9.16,,-,,,,,0.0,,,1800.0,0.0,0.0,0.0,0.0,-29.4112838805742,21.0847327324929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.0,2045.0,False
ME IRP 2024,conventional,C2040_NZE2050,Scatec2,RMIPPP,rmippp,50.0,1.0,50.0,2024,2045,9.16,,-,,,,,0.0,,,1800.0,0.0,0.0,0.0,0.0,-29.4112838805742,21.0847327324929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.0,2045.0,False
ME IRP 2024,conventional,C2040_NZE2050,Scatec3,RMIPPP,rmippp,50.0,1.0,50.0,2024,2045,9.16,,-,,,,,0.0,,,1800.0,0.0,0.0,0.0,0.0,-29.4112838805742,21.0847327324929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.0,2045.0,False
ME IRP 2024,conventional,C2040_NZE2050,Umoyilanga,RMIPPP,rmippp,75.0,1.0,75.0,2025,2045,9.16,,-,,,,,0.0,,,1800.0,0.0,0.0,0.0,0.0,-28.4519839474036,21.2331531845134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.0,2045.0,False
ME IRP 2024,conventional,C2040_NZE2050,Avon,IPP,ocgt_diesel,167.5,4.0,670.0,-,2046,11.519,574.0,373,,,,,0.0,,,3.73378839590444,210.336746302617,0.0,0.0,0.0,-29.251,31.0941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2046.0,False
ME IRP 2024,conventional,C2040_NZE2050,Dedisa,IPP,ocgt_diesel,167.5,2.0,335.0,-,2046,11.519,574.0,373,,,,,0.0,,,3.73378839590444,210.336746302617,0.0,0.0,0.0,-33.4433,25.4022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2046.0,False
ME IRP 2024,conventional,C2040_NZE2050,Secunda_coal,Sasol,sasol_coal,42.86,14.0,600.04,-,2035,12.372,1347.0,15.6,,,,,0.65,,,88.3663253697383,1201.48332195677,225082.721274175,3151158.09783845,0.0,-26.5036,29.1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2035.0,False
ME IRP 2024,conventional,C2040_NZE2050,Sasolburg_coal,Sasol,sasol_coal,,,128.0,-,2035,12.372,1347.0,15.6,,,,,0.65,,,88.3663253697383,1201.48332195677,225082.721274175,0.0,0.0,-26.5036,29.1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2035.0,False
ME IRP 2024,conventional,C2040_NZE2050,Sasol_ice,Sasol,sasol_gas,9.7,18.0,174.6,-,2050,9.6,432.0,75,,,,,0.0,,,88.3663253697383,0.0,0.0,0.0,0.0,-26.8102,27.8277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050.0,False
ME IRP 2024,conventional,C2040_NZE2050,Sasol_ocgt,Sasol,sasol_gas,50.0,5.0,250.0,-,2050,9.6,432.0,75,,,,,0.0,,,3.73378839590444,0.0,0.0,0.0,0.0,-26.8102,27.8277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050.0,False
ME IRP 2024,conventional,AMBITIONS_LC,Arnot*,eskom,coal,372.0,3.0,1116.0,-,2027,12.744,,25.9,0.345,0.345,0.1725,0.1725,0.65,48.0,48.0,71.0,944.898,39165.83333,117497.49999,0.0,-25.94444,29.79166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2027.0,False
ME IRP 2024,conventional,AMBITIONS_LC,Arnot**,eskom,coal,372.0,3.0,1116.0,-,2030,12.744,,25.9,0.345,0.345,0.1725,0.1725,0.65,48.0,48.0,71.0,944.898,39165.83333,117497.49999,0.0,-25.94444,29.79166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2030.0,False
ME IRP 2024,conventional,AMBITIONS_LC,Camden*,eskom,coal,370.0,2.0,740.0,-,2022,13.584,,32.3,0.178378378378378,0.178378378378378,0.089189189189189,0.089189189189189,0.65,48.0,48.0,71.0,1267.419,15084.125,30168.25,0.0,-26.62007,30.09113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.0,False
ME IRP 2024,conventional,AMBITIONS_LC,Camden**,eskom,coal,370.0,1.0,370.0,-,2024,14.28,,32.3,0.178378378378378,0.178378378378378,0.089189189189189,0.089189189189189,0.65,48.0,48.0,71.0,1267.419,15084.125,15084.125,0.0,-26.62007,30.09113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.0,False
ME IRP 2024,conventional,AMBITIONS_LC,Duvha*,eskom,coal,575.0,2.0,1150.0,-,2032,12.066,,18,0.4,0.4,0.2,0.2,0.65,48.0,48.0,71.0,905.056,73674.0,147348.0,0.0,-25.95954,29.34094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2032.0,False
ME IRP 2024,conventional,AMBITIONS_LC,Duvha**,eskom,coal,575.0,3.0,1725.0,-,2035,12.066,,18,0.4,0.4,0.2,0.2,0.65,48.0,48.0,71.0,905.056,73674.0,221022.0,0.0,-25.95954,29.34094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2035.0,False
ME IRP 2024,conventional,AMBITIONS_LC,Grootvlei*,eskom,coal,143.0,2.0,286.0,-,2019,13.79,,29.8,0.167,0.167,0.0835,0.0835,0.65,48.0,48.0,71.0,944.868,19053.66667,38107.33334,0.0,-26.76955,28.49951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,False
ME IRP 2024,conventional,AMBITIONS_LC,Grootvlei**,eskom,coal,143.0,2.0,286.0,-,2020,13.79,,29.8,0.167,0.167,0.0835,0.0835,0.65,48.0,48.0,71.0,944.868,19053.66667,38107.33334,0.0,-26.76955,28.49951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0,False
ME IRP 2024,conventional,AMBITIONS_LC,Hendrina*,eskom,coal,110.0,4.0,440.0,-,2021,13.266,,28.7,0.333,0.333,0.1665,0.1665,0.65,48.0,48.0,71.0,944.872,12067.3,48269.2,0.0,-26.03138,29.60138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0,False
ME IRP 2024,conventional,AMBITIONS_LC,Hendrina**,eskom,coal,110.0,4.0,440.0,-,2023,13.266,,28.7,0.333,0.333,0.1665,0.1665,0.65,48.0,48.0,71.0,944.872,12067.3,48269.2,0.0,-26.62007,30.09113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,False
ME IRP 2024,conventional,AMBITIONS_LC,Kendal*,eskom,coal,640.0,3.0,1920.0,-,2041,11.782,,24.3,0.167,0.167,0.0835,0.0835,0.65,48.0,48.0,71.0,899.053,67746.16667,203238.50001,0.0,-26.08805,28.96888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2041.0,False
ME IRP 2024,conventional,AMBITIONS_LC,Kendal**,eskom,coal,640.0,3.0,1920.0,-,2044,11.782,,24.3,0.167,0.167,0.0835,0.0835,0.65,48.0,48.0,71.0,899.053,67746.16667,203238.50001,0.0,-26.08805,28.96888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2044.0,False
ME IRP 2024,conventional,AMBITIONS_LC,Komati,eskom,coal,114.0,1.0,114.0,-,2022,15.123,,34.7,0.167,0.167,0.0835,0.0835,0.65,48.0,48.0,71.0,896.656,7056.888889,7056.888889,0.0,-26.09078,29.47446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.0,False
ME IRP 2024,conventional,AMBITIONS_LC,Kriel*,eskom,coal,475.0,3.0,1425.0,-,2024,12.995,,28.6,0.454736842105263,0.454736842105263,0.227368421052631,0.227368421052631,0.65,48.0,48.0,71.0,896.656,50809.66667,152429.00001,0.0,-26.25404,29.18008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.0,False
ME IRP 2024,conventional,AMBITIONS_LC,Kriel**,eskom,coal,475.0,3.0,1425.0,-,2030,12.995,,28.6,0.454736842105263,0.454736842105263,0.227368421052631,0.227368421052631,0.65,48.0,48.0,71.0,896.656,50809.66667,152429.00001,0.0,-26.25404,29.18008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2030.0,False
ME IRP 2024,conventional,AMBITIONS_LC,Kusile*,eskom,coal,720.0,4.0,2880.0,-,beyond 2050,10.305,,31.6,0.6,0.6,0.3,0.3,0.65,48.0,48.0,98.0,936.502,69949.33333,279797.33332,0.0,-25.92007,28.924942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050.0,False
ME IRP 2024,conventional,AMBITIONS_LC,Kusile**,eskom,coal,720.0,1.0,720.0,2023,beyond 2050,10.305,,31.6,0.6,0.6,0.3,0.3,0.65,48.0,48.0,98.0,936.502,69949.33333,69949.33333,0.0,-25.92007,28.924942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,2050.0,True
ME IRP 2024,conventional,AMBITIONS_LC,Kusile***,eskom,coal,720.0,1.0,720.0,2024,beyond 2050,10.305,,31.6,0.6,0.6,0.3,0.3,0.65,48.0,48.0,98.0,936.502,69949.33333,69949.33333,0.0,-25.92007,28.924942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.0,2050.0,False
ME IRP 2024,conventional,AMBITIONS_LC,Lethabo*,eskom,coal,593.0,4.0,2372.0,-,2039,11.003,,14.4,0.596964586846543,0.596964586846543,0.298482293423271,0.298482293423271,0.65,48.0,48.0,71.0,896.656,62453.66667,249814.66668,0.0,-26.74027,27.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2039.0,False
ME IRP 2024,conventional,AMBITIONS_LC,Lethabo**,eskom,coal,593.0,2.0,1186.0,-,2042,11.003,,14.4,0.596964586846543,0.596964586846543,0.298482293423271,0.298482293423271,0.65,48.0,48.0,71.0,896.656,62453.66667,124907.33334,0.0,-26.74027,27.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2042.0,False
ME IRP 2024,conventional,AMBITIONS_LC,Majuba*,eskom,coal,611.0,3.0,1833.0,-,2031,11.782,,32.1,0.167,0.166939443535188,0.0835,0.083469721767594,0.65,48.0,48.0,71.0,896.656,129141.3333,387423.9999,0.0,-27.09555,29.77055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2031.0,False
ME IRP 2024,conventional,AMBITIONS_LC,Majuba**,eskom,coal,670.0,3.0,2010.0,-,2050,11.032,,32.1,0.167,0.170149253731343,0.0835,0.0850746268656715,0.65,48.0,48.0,71.0,896.656,141843.6667,425531.0001,0.0,-27.09555,29.77055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050.0,False
ME IRP 2024,conventional,AMBITIONS_LC,Matimba*,eskom,coal,615.0,2.0,1230.0,-,2040,11.682,,17.5,0.286,0.286,0.143,0.143,0.65,48.0,48.0,71.0,899.074,65629.16667,131258.33334,0.0,-23.66777,27.61277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040.0,False
ME IRP 2024,conventional,AMBITIONS_LC,Matimba**,eskom,coal,615.0,4.0,2460.0,-,2043,11.682,,17.5,0.286,0.286,0.143,0.143,0.65,48.0,48.0,71.0,899.074,65629.16667,262516.66668,0.0,-23.66777,27.61277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2043.0,False
ME IRP 2024,conventional,AMBITIONS_LC,Matla*,eskom,coal,575.0,3.0,1725.0,-,2032,12.066,,30.2,0.250434782608696,0.250434782608696,0.125217391304348,0.125217391304348,0.65,48.0,48.0,71.0,896.656,61395.0,184185.0,0.0,-26.28036,29.14229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2032.0,False
ME IRP 2024,conventional,AMBITIONS_LC,Matla**,eskom,coal,575.0,3.0,1725.0,-,2034,12.066,,30.2,0.250434782608696,0.250434782608696,0.125217391304348,0.125217391304348,0.65,48.0,48.0,71.0,896.656,61395.0,184185.0,0.0,-26.28036,29.14229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2034.0,False
ME IRP 2024,conventional,AMBITIONS_LC,Medupi*,eskom,coal,723.0,5.0,3615.0,-,beyond 2050,10.305,,21.4,0.597510373443983,0.597510373443983,0.298755186721991,0.298755186721991,0.65,48.0,48.0,98.0,965.355,69949.33333,349746.66665,0.0,-23.42,27.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050.0,False
ME IRP 2024,conventional,AMBITIONS_LC,Medupi**,eskom,coal,723.0,1.0,723.0,-,beyond 2050,10.305,,21.4,0.597510373443983,0.597510373443983,0.298755186721991,0.298755186721991,0.65,48.0,48.0,98.0,965.355,69949.33333,69949.33333,0.0,-23.42,27.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050.0,False
ME IRP 2024,conventional,AMBITIONS_LC,Tutuka*,eskom,coal,585.0,2.0,1170.0,-,2040,10.495,,32.3,0.333,0.333,0.1665,0.1665,0.65,48.0,48.0,71.0,896.656,61395.0,122790.0,0.0,-26.77565,29.35212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040.0,False
ME IRP 2024,conventional,AMBITIONS_LC,Tutuka**,eskom,coal,585.0,4.0,2340.0,-,2036,10.495,,32.3,0.333,0.333,0.1665,0.1665,0.65,48.0,48.0,71.0,896.656,61395.0,245580.0,0.0,-26.77565,29.35212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2036.0,False
ME IRP 2024,conventional,AMBITIONS_LC,Koeberg,eskom,nuclear,930.0,2.0,1860.0,-,2047,11.111,,8.5,0.1,0.1,0.05,0.05,,,,45.0,1187.0,,0.0,0.0,-33.67359354,18.428247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2047.0,False
ME IRP 2024,conventional,AMBITIONS_LC,Gariep,eskom,hydro,90.0,4.0,360.0,-,beyond 2050,-,,-,,,,,,,,350.0,0.0,,0.0,0.0,-30.62396,25.50403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050.0,False
ME IRP 2024,conventional,AMBITIONS_LC,Vanderkloof,eskom,hydro,120.0,2.0,240.0,-,beyond 2050,-,,-,,,,,,,,350.0,0.0,,0.0,0.0,-29.99337,24.73384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050.0,False
ME IRP 2024,conventional,AMBITIONS_LC,Acacia,eskom,ocgt_gas,57.0,3.0,171.0,-,2026,11.519,,284.4,,,,,,,,3.0,196.0,,0.0,0.0,-33.88408,18.53361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026.0,False
ME IRP 2024,conventional,AMBITIONS_LC,Ankerlig,eskom,ocgt_diesel,148.0,9.0,1332.0,-,2039,11.519,,263.4,,,,,,,,3.0,196.0,,0.0,0.0,-33.592,18.4607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2039.0,False
ME IRP 2024,conventional,AMBITIONS_LC,Gourikwa,eskom,ocgt_diesel,148.0,5.0,740.0,-,2038,11.519,,263.4,,,,,,,,3.0,196.0,,0.0,0.0,-34.16526,21.96077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2038.0,False
ME IRP 2024,conventional,AMBITIONS_LC,PortRex,eskom,ocgt_gas,57.0,3.0,171.0,-,2026,11.519,,284.4,,,,,,,,3.0,196.0,,0.0,0.0,-33.02739,27.88382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026.0,False
ME IRP 2024,conventional,AMBITIONS_LC,Kelvin,IPP,coal,80.0,2.0,160.0,-,2027,12.372,,15.6,0.375,0.375,0.1875,0.1875,0.65,,,80.0,965.36,180848.0,361696.0,0.0,-26.658,28.1138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2027.0,False
ME IRP 2024,conventional,AMBITIONS_LC,Sasol_coal,Sasol,sasol_coal,43.0,20.0,860.0,-,beyond 2050,12.372,,15.6,,,,,0.65,,,71.0,965.36,180848.0,3616960.0,0.0,-26.5036,29.1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050.0,False
ME IRP 2024,conventional,AMBITIONS_LC,Avon,IPP,ocgt_diesel,167.5,4.0,670.0,-,2046,11.519,,263.4,,,,,0.0,,,3.0,169.0,,0.0,0.0,-29.251,31.0941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2046.0,False
ME IRP 2024,conventional,AMBITIONS_LC,Dedisa,IPP,ocgt_diesel,167.5,2.0,335.0,-,2046,11.519,,263.4,,,,,0.0,,,3.0,169.0,,0.0,0.0,-33.4433,25.4022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2046.0,False
ME IRP 2024,conventional,AMBITIONS_LC,Sasol_ice,Sasol,sasol_gas,9.7,18.0,174.6,-,beyond 2050,7.6,,75,,,,,0.0,,,71.0,0.0,,0.0,0.0,-26.8102,27.8277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050.0,False
ME IRP 2024,conventional,AMBITIONS_LC,Sasol_ocgt,Sasol,sasol_gas,50.0,5.0,250.0,-,beyond 2050,11.519,,75,,,,,0.0,,,3.0,0.0,,0.0,0.0,-26.8102,27.8277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050.0,False
ME IRP 2024,renewables,IRP23_FULL,Aries Solar,BW1,solar_pv,,,9.65,2014,2039,,,,,,,,,,,3649,0.0,,,,-29.496506,20.785119,Aries,Fixed Tilt,1.14,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,2039.0,True
ME IRP 2024,renewables,IRP23_FULL,De Aar Solar PV,BW1,solar_pv,,,48.25,2014,2039,,,,,,,,,,,3649,0.0,,,,-30.6234,24.0283,De_Aar,Fixed Tilt,1.04,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,2039.0,True
ME IRP 2024,renewables,IRP23_FULL,Droogfontein Solar PV Project,BW1,solar_pv,,,48.25,2014,2039,,,,,,,,,,,3649,0.0,,,,-28.6133,24.7468,Droogfontein1,Fixed Tilt,1.04,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,2039.0,True
ME IRP 2024,renewables,IRP23_FULL,Greefspan PV Power Plant1,BW1,solar_pv,,,10.0,2014,2039,,,,,,,,,,,3649,0.0,,,,-29.393781,23.307708,Greefspan1,Single Axis,1.1,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,2039.0,True
ME IRP 2024,renewables,IRP23_FULL,Herbert PV Power Plant,BW1,solar_pv,,,19.9,2014,2039,,,,,,,,,,,3649,0.0,,,,-29.0019,23.8019,Herbert,Fixed Tilt,1.11,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,2039.0,True
ME IRP 2024,renewables,IRP23_FULL,Kalkbult,BW1,solar_pv,,,72.5,2014,2039,,,,,,,,,,,3649,0.0,,,,-30.160833,24.135833,Kalkbult,Fixed Tilt,1.03,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,2039.0,True
ME IRP 2024,renewables,IRP23_FULL,Kathu Solar Energy Facility,BW1,solar_pv,,,75.0,2014,2039,,,,,,,,,,,3649,0.0,,,,-27.612908,23.025886,Kathu,Single Axis,1.08,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,2039.0,True
ME IRP 2024,renewables,IRP23_FULL,Konkoonsies Solar,BW1,solar_pv,,,9.65,2014,2039,,,,,,,,,,,3649,0.0,,,,-28.889147,19.555275,Konkoonsies,Fixed Tilt,1.14,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,2039.0,True
ME IRP 2024,renewables,IRP23_FULL,Lesedi Power Company,BW1,solar_pv,,,64.0,2014,2039,,,,,,,,,,,3649,0.0,,,,-28.3154,23.3501,Lesedi,Fixed Tilt,1.17,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,2039.0,True
ME IRP 2024,renewables,IRP23_FULL,Letsatsi Power Company,BW1,solar_pv,,,64.0,2014,2039,,,,,,,,,,,3649,0.0,,,,-28.9134,25.9199,Letsatsi,Fixed Tilt,1.17,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,2039.0,True
ME IRP 2024,renewables,IRP23_FULL,Mulilo Renewable Energy Solar PV De Aar,BW1,solar_pv,,,9.65,2014,2039,,,,,,,,,,,3649,0.0,,,,-30.6279,24.005453,Mulilo_De_ Aar,Fixed Tilt,1.04,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,2039.0,True
ME IRP 2024,renewables,IRP23_FULL,Mulilo Renewable Energy Solar PV Prieska,BW1,solar_pv,,,19.9,2014,2039,,,,,,,,,,,3649,0.0,,,,-29.967661,22.319683,Mulilo_Prieska,Fixed Tilt,1.01,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,2039.0,True
ME IRP 2024,renewables,IRP23_FULL,RustMo1 Solar Farm,BW1,solar_pv,,,6.76,2013,2038,,,,,,,,,,,3649,0.0,,,,-25.737892,27.418314,RustMo1,Fixed Tilt,1.04,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,2038.0,True
ME IRP 2024,renewables,IRP23_FULL,SlimSun Swartland Solar Park,BW1,solar_pv,,,5.0,2015,2040,,,,,,,,,,,3649,0.0,,,,-33.35,18.529708,SlimSun,Fixed Tilt,1.2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.0,2040.0,True
ME IRP 2024,renewables,IRP23_FULL,Solar Capital De Aar,BW1,solar_pv,,,75.0,2014,2039,,,,,,,,,,,3649,0.0,,,,-30.604753,24.095239,Solar_Capital,Fixed Tilt,1.13,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,2039.0,True
ME IRP 2024,renewables,IRP23_FULL,Soutpan Solar Park,BW1,solar_pv,,,28.0,2014,2039,,,,,,,,,,,3649,0.0,,,,-22.991667,29.251667,Soutpan,Fixed Tilt,1.11,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,2039.0,True
ME IRP 2024,renewables,IRP23_FULL,Touwsrivier Project,BW1,solar_pv,,,36.0,2014,2039,,,,,,,,,,,3649,0.0,,,,-33.410389,19.9276,Touwsrivier,Single Axis,1,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,2039.0,True
ME IRP 2024,renewables,IRP23_FULL,Witkop Solar Park,BW1,solar_pv,,,30.0,2014,2039,,,,,,,,,,,3649,0.0,,,,-24.041667,29.361667,Witkop,Single Axis,1.1,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,2039.0,True
ME IRP 2024,renewables,IRP23_FULL,Aurora,BW2,solar_pv,,,9.0,2014,2039,,,,,,,,,,,2176,0.0,,,,-32.641344,18.497289,Aurora,Fixed Tilt,1.17,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,2039.0,True
