region_code;time;region_name;Electricity demand
ZA;2023-01-21 02:00:00;South Africa;22290.369000000
ZA;2023-01-21 03:00:00;South Africa;22086.454000000
ZA;2023-01-21 04:00:00;South Africa;22462.529000000
ZA;2023-01-21 05:00:00;South Africa;22862.136000000
ZA;2023-01-21 06:00:00;South Africa;23953.884000000
ZA;2023-01-21 07:00:00;South Africa;25448.774000000
ZA;2023-01-21 08:00:00;South Africa;27057.076000000
ZA;2023-01-21 09:00:00;South Africa;27597.076000000
ZA;2023-01-21 10:00:00;South Africa;27512.347000000
ZA;2023-01-21 11:00:00;South Africa;27214.474000000
ZA;2023-01-21 12:00:00;South Africa;27127.707000000
ZA;2023-01-21 13:00:00;South Africa;26825.648000000
ZA;2023-01-21 14:00:00;South Africa;26625.082000000
ZA;2023-01-21 15:00:00;South Africa;26568.636000000
ZA;2023-01-21 16:00:00;South Africa;26967.584000000
ZA;2023-01-21 17:00:00;South Africa;27071.324000000
ZA;2023-01-21 18:00:00;South Africa;27276.042000000
ZA;2023-01-21 19:00:00;South Africa;28124.031000000
ZA;2023-01-21 20:00:00;South Africa;27559.064000000
ZA;2023-01-21 21:00:00;South Africa;25355.246000000
ZA;2023-01-21 22:00:00;South Africa;23872.001000000
ZA;2023-01-21 23:00:00;South Africa;22745.175000000
ZA;2023-01-22 00:00:00;South Africa;22248.649000000
ZA;2023-01-22 01:00:00;South Africa;21734.487000000
ZA;2023-01-22 02:00:00;South Africa;21480.038000000
ZA;2023-01-22 03:00:00;South Africa;21416.850000000
ZA;2023-01-22 04:00:00;South Africa;21650.573000000
ZA;2023-01-22 05:00:00;South Africa;21897.537000000
ZA;2023-01-22 06:00:00;South Africa;23007.251000000
ZA;2023-01-22 07:00:00;South Africa;24815.342000000
ZA;2023-01-22 08:00:00;South Africa;26293.958000000
ZA;2023-01-22 09:00:00;South Africa;26765.859000000
ZA;2023-01-22 10:00:00;South Africa;26644.222000000
ZA;2023-01-22 11:00:00;South Africa;26430.520000000
ZA;2023-01-22 12:00:00;South Africa;26467.226000000
ZA;2023-01-22 13:00:00;South Africa;26246.333000000
ZA;2023-01-22 14:00:00;South Africa;25904.846000000
ZA;2023-01-22 15:00:00;South Africa;25823.062000000
ZA;2023-01-22 16:00:00;South Africa;26060.720000000
ZA;2023-01-22 17:00:00;South Africa;26351.763000000
ZA;2023-01-22 18:00:00;South Africa;26836.220000000
ZA;2023-01-22 19:00:00;South Africa;28031.101000000
ZA;2023-01-22 20:00:00;South Africa;27647.088000000
ZA;2023-01-22 21:00:00;South Africa;25549.762000000
ZA;2023-01-22 22:00:00;South Africa;23952.684000000
ZA;2023-01-22 23:00:00;South Africa;22724.467000000
ZA;2023-01-23 00:00:00;South Africa;22089.193000000
ZA;2023-01-23 01:00:00;South Africa;21690.094000000
ZA;2023-01-23 02:00:00;South Africa;21543.067000000
ZA;2023-01-23 03:00:00;South Africa;21672.732000000
ZA;2023-01-23 04:00:00;South Africa;22926.702000000
ZA;2023-01-23 05:00:00;South Africa;25802.539000000
ZA;2023-01-23 06:00:00;South Africa;26892.674000000
ZA;2023-01-23 07:00:00;South Africa;26621.440000000
ZA;2023-01-23 08:00:00;South Africa;27855.096000000
ZA;2023-01-23 09:00:00;South Africa;28287.407000000
ZA;2023-01-23 10:00:00;South Africa;28600.963000000
ZA;2023-01-23 11:00:00;South Africa;28617.725000000
ZA;2023-01-23 12:00:00;South Africa;28484.317000000
ZA;2023-01-23 13:00:00;South Africa;28367.965000000
ZA;2023-01-23 14:00:00;South Africa;28633.808000000
ZA;2023-01-23 15:00:00;South Africa;29017.037000000
ZA;2023-01-23 16:00:00;South Africa;29176.277000000
ZA;2023-01-23 17:00:00;South Africa;29040.238000000
ZA;2023-01-23 18:00:00;South Africa;28965.631000000
ZA;2023-01-23 19:00:00;South Africa;30016.444000000
ZA;2023-01-23 20:00:00;South Africa;29445.846000000
ZA;2023-01-23 21:00:00;South Africa;27430.746000000
ZA;2023-01-23 22:00:00;South Africa;25550.926000000
ZA;2023-01-23 23:00:00;South Africa;24122.134000000
ZA;2023-01-24 00:00:00;South Africa;23482.398000000
ZA;2023-01-24 01:00:00;South Africa;23061.142000000
ZA;2023-01-24 02:00:00;South Africa;22860.024000000
ZA;2023-01-24 03:00:00;South Africa;22955.754000000
ZA;2023-01-24 04:00:00;South Africa;24130.261000000
ZA;2023-01-24 05:00:00;South Africa;26562.945000000
ZA;2023-01-24 06:00:00;South Africa;27434.850000000
ZA;2023-01-24 07:00:00;South Africa;27098.889000000
ZA;2023-01-24 08:00:00;South Africa;27990.082000000
ZA;2023-01-24 09:00:00;South Africa;28129.132000000
ZA;2023-01-24 10:00:00;South Africa;28418.236000000
ZA;2023-01-24 11:00:00;South Africa;28359.820000000
ZA;2023-01-24 12:00:00;South Africa;28197.053000000
ZA;2023-01-24 13:00:00;South Africa;28153.449000000
ZA;2023-01-24 14:00:00;South Africa;28355.631000000
ZA;2023-01-24 15:00:00;South Africa;28885.728000000
ZA;2023-01-24 16:00:00;South Africa;29221.985000000
ZA;2023-01-24 17:00:00;South Africa;28989.263000000
ZA;2023-01-24 18:00:00;South Africa;29168.807000000
ZA;2023-01-24 19:00:00;South Africa;29920.781000000
ZA;2023-01-24 20:00:00;South Africa;29324.453000000
ZA;2023-01-24 21:00:00;South Africa;27159.536000000
ZA;2023-01-24 22:00:00;South Africa;25104.601000000
ZA;2023-01-24 23:00:00;South Africa;23700.117000000
ZA;2023-01-25 00:00:00;South Africa;23215.357000000
ZA;2023-01-25 01:00:00;South Africa;22967.946000000
ZA;2023-01-25 02:00:00;South Africa;22834.365000000
ZA;2023-01-25 03:00:00;South Africa;22895.323000000
ZA;2023-01-25 04:00:00;South Africa;24220.926000000
ZA;2023-01-25 05:00:00;South Africa;26732.555000000
ZA;2023-01-25 06:00:00;South Africa;27572.870000000
ZA;2023-01-25 07:00:00;South Africa;27171.799000000
ZA;2023-01-25 08:00:00;South Africa;27968.608000000
ZA;2023-01-25 09:00:00;South Africa;28190.246000000
ZA;2023-01-25 10:00:00;South Africa;28263.413000000
ZA;2023-01-25 11:00:00;South Africa;28369.952000000
ZA;2023-01-25 12:00:00;South Africa;28187.104000000
ZA;2023-01-25 13:00:00;South Africa;28077.891000000
ZA;2023-01-25 14:00:00;South Africa;28294.677000000
ZA;2023-01-25 15:00:00;South Africa;28917.798000000
ZA;2023-01-25 16:00:00;South Africa;29004.175000000
ZA;2023-01-25 17:00:00;South Africa;28875.566000000
ZA;2023-01-25 18:00:00;South Africa;29031.190000000
ZA;2023-01-25 19:00:00;South Africa;29883.469000000
ZA;2023-01-25 20:00:00;South Africa;29056.039000000
ZA;2023-01-25 21:00:00;South Africa;26753.018000000
ZA;2023-01-25 22:00:00;South Africa;24849.496000000
ZA;2023-01-25 23:00:00;South Africa;23590.752000000
ZA;2023-01-26 00:00:00;South Africa;23191.990000000
ZA;2023-01-26 01:00:00;South Africa;22716.229000000
ZA;2023-01-26 02:00:00;South Africa;22620.641000000
ZA;2023-01-26 03:00:00;South Africa;22811.841000000
ZA;2023-01-26 04:00:00;South Africa;23892.823000000
ZA;2023-01-26 05:00:00;South Africa;26696.161000000
ZA;2023-01-26 06:00:00;South Africa;27616.041000000
ZA;2023-01-26 07:00:00;South Africa;27470.051000000
ZA;2023-01-26 08:00:00;South Africa;28454.214000000
ZA;2023-01-26 09:00:00;South Africa;28440.869000000
ZA;2023-01-26 10:00:00;South Africa;28525.798000000
ZA;2023-01-26 11:00:00;South Africa;28650.775000000
ZA;2023-01-26 12:00:00;South Africa;28526.469000000
ZA;2023-01-26 13:00:00;South Africa;28326.123000000
ZA;2023-01-26 14:00:00;South Africa;28523.752000000
ZA;2023-01-26 15:00:00;South Africa;28894.358000000
ZA;2023-01-26 16:00:00;South Africa;29095.384000000
ZA;2023-01-26 17:00:00;South Africa;28944.484000000
ZA;2023-01-26 18:00:00;South Africa;29123.939000000
ZA;2023-01-26 19:00:00;South Africa;30171.537000000
ZA;2023-01-26 20:00:00;South Africa;29331.756000000
ZA;2023-01-26 21:00:00;South Africa;27153.778000000
ZA;2023-01-26 22:00:00;South Africa;25387.770000000
ZA;2023-01-26 23:00:00;South Africa;24012.897000000
ZA;2023-01-27 00:00:00;South Africa;23187.652000000
ZA;2023-01-27 01:00:00;South Africa;22699.238000000
ZA;2023-01-27 02:00:00;South Africa;22645.057000000
ZA;2023-01-27 03:00:00;South Africa;22763.618000000
ZA;2023-01-27 04:00:00;South Africa;23971.007000000
ZA;2023-01-27 05:00:00;South Africa;26563.303000000
ZA;2023-01-27 06:00:00;South Africa;27530.775000000
ZA;2023-01-27 07:00:00;South Africa;27300.772000000
ZA;2023-01-27 08:00:00;South Africa;28353.971000000
ZA;2023-01-27 09:00:00;South Africa;28625.005000000
ZA;2023-01-27 10:00:00;South Africa;28897.294000000
ZA;2023-01-27 11:00:00;South Africa;28780.736000000
ZA;2023-01-27 12:00:00;South Africa;28762.366000000
ZA;2023-01-27 13:00:00;South Africa;28469.899000000
ZA;2023-01-27 14:00:00;South Africa;28514.921000000
ZA;2023-01-27 15:00:00;South Africa;28647.540000000
ZA;2023-01-27 16:00:00;South Africa;28510.887000000
ZA;2023-01-27 17:00:00;South Africa;28280.223000000
ZA;2023-01-27 18:00:00;South Africa;28456.729000000
ZA;2023-01-27 19:00:00;South Africa;29123.234000000
ZA;2023-01-27 20:00:00;South Africa;27974.098000000
ZA;2023-01-27 21:00:00;South Africa;26253.874000000
ZA;2023-01-27 22:00:00;South Africa;24945.367000000
ZA;2023-01-27 23:00:00;South Africa;23681.690000000
ZA;2023-01-28 00:00:00;South Africa;22958.118000000
ZA;2023-01-28 01:00:00;South Africa;22560.711000000
ZA;2023-01-28 02:00:00;South Africa;22345.132000000
ZA;2023-01-28 03:00:00;South Africa;22331.072000000
ZA;2023-01-28 04:00:00;South Africa;22703.371000000
ZA;2023-01-28 05:00:00;South Africa;23168.138000000
ZA;2023-01-28 06:00:00;South Africa;24243.326000000
ZA;2023-01-28 07:00:00;South Africa;25571.783000000
ZA;2023-01-28 08:00:00;South Africa;26672.695000000
ZA;2023-01-28 09:00:00;South Africa;27128.383000000
ZA;2023-01-28 10:00:00;South Africa;27183.007000000
ZA;2023-01-28 11:00:00;South Africa;26911.198000000
ZA;2023-01-28 12:00:00;South Africa;26766.240000000
ZA;2023-01-28 13:00:00;South Africa;26456.936000000
ZA;2023-01-28 14:00:00;South Africa;26274.180000000
ZA;2023-01-28 15:00:00;South Africa;26212.285000000
ZA;2023-01-28 16:00:00;South Africa;26494.167000000
ZA;2023-01-28 17:00:00;South Africa;26480.103000000
ZA;2023-01-28 18:00:00;South Africa;27083.329000000
ZA;2023-01-28 19:00:00;South Africa;27968.645000000
ZA;2023-01-28 20:00:00;South Africa;27350.736000000
ZA;2023-01-28 21:00:00;South Africa;25305.538000000
ZA;2023-01-28 22:00:00;South Africa;23983.806000000
ZA;2023-01-28 23:00:00;South Africa;22901.283000000
ZA;2023-01-29 00:00:00;South Africa;22337.658000000
ZA;2023-01-29 01:00:00;South Africa;21853.294000000
ZA;2023-01-29 02:00:00;South Africa;21587.281000000
ZA;2023-01-29 03:00:00;South Africa;21437.680000000
ZA;2023-01-29 04:00:00;South Africa;21639.505000000
ZA;2023-01-29 05:00:00;South Africa;21762.233000000
ZA;2023-01-29 06:00:00;South Africa;22734.855000000
ZA;2023-01-29 07:00:00;South Africa;24558.289000000
ZA;2023-01-29 08:00:00;South Africa;26088.496000000
ZA;2023-01-29 09:00:00;South Africa;26644.566000000
ZA;2023-01-29 10:00:00;South Africa;26442.921000000
ZA;2023-01-29 11:00:00;South Africa;26361.520000000
ZA;2023-01-29 12:00:00;South Africa;26449.145000000
ZA;2023-01-29 13:00:00;South Africa;26337.604000000
ZA;2023-01-29 14:00:00;South Africa;25948.577000000
ZA;2023-01-29 15:00:00;South Africa;25943.526000000
ZA;2023-01-29 16:00:00;South Africa;26532.658000000
ZA;2023-01-29 17:00:00;South Africa;26764.995000000
ZA;2023-01-29 18:00:00;South Africa;27414.693000000
ZA;2023-01-29 19:00:00;South Africa;28315.738000000
ZA;2023-01-29 20:00:00;South Africa;27955.940000000
ZA;2023-01-29 21:00:00;South Africa;25970.752000000
ZA;2023-01-29 22:00:00;South Africa;24226.193000000
ZA;2023-01-29 23:00:00;South Africa;22908.145000000
ZA;2023-01-30 00:00:00;South Africa;22379.092000000
ZA;2023-01-30 01:00:00;South Africa;22042.144000000
ZA;2023-01-30 02:00:00;South Africa;21921.193000000
ZA;2023-01-30 03:00:00;South Africa;22018.587000000
ZA;2023-01-30 04:00:00;South Africa;23351.450000000
ZA;2023-01-30 05:00:00;South Africa;26063.536000000
ZA;2023-01-30 06:00:00;South Africa;26826.417000000
ZA;2023-01-30 07:00:00;South Africa;26636.857000000
ZA;2023-01-30 08:00:00;South Africa;27894.375000000
ZA;2023-01-30 09:00:00;South Africa;28226.479000000
ZA;2023-01-30 10:00:00;South Africa;28472.306000000
ZA;2023-01-30 11:00:00;South Africa;28427.145000000
ZA;2023-01-30 12:00:00;South Africa;28475.954000000
ZA;2023-01-30 13:00:00;South Africa;28358.947000000
ZA;2023-01-30 14:00:00;South Africa;28524.628000000
ZA;2023-01-30 15:00:00;South Africa;28908.575000000
ZA;2023-01-30 16:00:00;South Africa;29126.483000000
ZA;2023-01-30 17:00:00;South Africa;29153.463000000
ZA;2023-01-30 18:00:00;South Africa;29501.997000000
ZA;2023-01-30 19:00:00;South Africa;30372.977000000
ZA;2023-01-30 20:00:00;South Africa;29513.691000000
ZA;2023-01-30 21:00:00;South Africa;27078.795000000
ZA;2023-01-30 22:00:00;South Africa;24970.690000000
ZA;2023-01-30 23:00:00;South Africa;23595.712000000
ZA;2023-01-31 00:00:00;South Africa;23004.796000000
ZA;2023-01-31 01:00:00;South Africa;22691.682000000
ZA;2023-01-31 02:00:00;South Africa;22635.227000000
ZA;2023-01-31 03:00:00;South Africa;22715.544000000
ZA;2023-01-31 04:00:00;South Africa;23990.136000000
ZA;2023-01-31 05:00:00;South Africa;26830.520000000
ZA;2023-01-31 06:00:00;South Africa;27572.696000000
ZA;2023-01-31 07:00:00;South Africa;27084.758000000
ZA;2023-01-31 08:00:00;South Africa;28036.671000000
ZA;2023-01-31 09:00:00;South Africa;28149.403000000
ZA;2023-01-31 10:00:00;South Africa;28328.937000000
ZA;2023-01-31 11:00:00;South Africa;28169.707000000
ZA;2023-01-31 12:00:00;South Africa;28365.228000000
ZA;2023-01-31 13:00:00;South Africa;28349.150000000
ZA;2023-01-31 14:00:00;South Africa;28487.198000000
ZA;2023-01-31 15:00:00;South Africa;28911.918000000
ZA;2023-01-31 16:00:00;South Africa;29240.812000000
ZA;2023-01-31 17:00:00;South Africa;29245.215000000
ZA;2023-01-31 18:00:00;South Africa;29436.582000000
ZA;2023-01-31 19:00:00;South Africa;30284.586000000
ZA;2023-01-31 20:00:00;South Africa;29313.519000000
ZA;2023-01-31 21:00:00;South Africa;27108.804000000
ZA;2023-01-31 22:00:00;South Africa;24888.093000000
ZA;2023-01-31 23:00:00;South Africa;23584.381000000
ZA;2023-02-01 00:00:00;South Africa;23064.695000000
ZA;2023-02-01 01:00:00;South Africa;22692.853000000
ZA;2023-02-01 02:00:00;South Africa;22690.229000000
ZA;2023-02-01 03:00:00;South Africa;22849.093000000
ZA;2023-02-01 04:00:00;South Africa;24111.244000000
ZA;2023-02-01 05:00:00;South Africa;26838.130000000
ZA;2023-02-01 06:00:00;South Africa;27544.016000000
ZA;2023-02-01 07:00:00;South Africa;27037.061000000
ZA;2023-02-01 08:00:00;South Africa;28075.094000000
ZA;2023-02-01 09:00:00;South Africa;28276.655000000
ZA;2023-02-01 10:00:00;South Africa;28503.970000000
ZA;2023-02-01 11:00:00;South Africa;28579.548000000
ZA;2023-02-01 12:00:00;South Africa;28467.335000000
ZA;2023-02-01 13:00:00;South Africa;28413.090000000
ZA;2023-02-01 14:00:00;South Africa;28603.048000000
ZA;2023-02-01 15:00:00;South Africa;29129.061000000
ZA;2023-02-01 16:00:00;South Africa;29397.176000000
ZA;2023-02-01 17:00:00;South Africa;29171.342000000
ZA;2023-02-01 18:00:00;South Africa;29686.219000000
ZA;2023-02-01 19:00:00;South Africa;30380.390000000
ZA;2023-02-01 20:00:00;South Africa;29133.850000000
ZA;2023-02-01 21:00:00;South Africa;26583.988000000
ZA;2023-02-01 22:00:00;South Africa;24816.251000000
ZA;2023-02-01 23:00:00;South Africa;23576.174000000
ZA;2023-02-02 00:00:00;South Africa;23150.939000000
ZA;2023-02-02 01:00:00;South Africa;22879.129000000
ZA;2023-02-02 02:00:00;South Africa;22807.320000000
ZA;2023-02-02 03:00:00;South Africa;23013.090000000
ZA;2023-02-02 04:00:00;South Africa;24049.698000000
ZA;2023-02-02 05:00:00;South Africa;26659.363000000
ZA;2023-02-02 06:00:00;South Africa;27690.282000000
ZA;2023-02-02 07:00:00;South Africa;27305.047000000
ZA;2023-02-02 08:00:00;South Africa;28330.438000000
ZA;2023-02-02 09:00:00;South Africa;28319.470000000
ZA;2023-02-02 10:00:00;South Africa;28544.128000000
ZA;2023-02-02 11:00:00;South Africa;28669.223000000
ZA;2023-02-02 12:00:00;South Africa;28579.286000000
ZA;2023-02-02 13:00:00;South Africa;28614.006000000
ZA;2023-02-02 14:00:00;South Africa;28915.269000000
ZA;2023-02-02 15:00:00;South Africa;29394.978000000
ZA;2023-02-02 16:00:00;South Africa;29763.542000000
ZA;2023-02-02 17:00:00;South Africa;29743.716000000
ZA;2023-02-02 18:00:00;South Africa;29900.773000000
ZA;2023-02-02 19:00:00;South Africa;30508.105000000
ZA;2023-02-02 20:00:00;South Africa;29453.003000000
ZA;2023-02-02 21:00:00;South Africa;26932.038000000
ZA;2023-02-02 22:00:00;South Africa;25001.684000000
ZA;2023-02-02 23:00:00;South Africa;23614.050000000
ZA;2023-02-03 00:00:00;South Africa;22897.807000000
ZA;2023-02-03 01:00:00;South Africa;22419.509000000
ZA;2023-02-03 02:00:00;South Africa;22421.754000000
ZA;2023-02-03 03:00:00;South Africa;22595.626000000
ZA;2023-02-03 04:00:00;South Africa;23763.286000000
ZA;2023-02-03 05:00:00;South Africa;26366.188000000
ZA;2023-02-03 06:00:00;South Africa;27428.233000000
ZA;2023-02-03 07:00:00;South Africa;26971.913000000
ZA;2023-02-03 08:00:00;South Africa;28113.456000000
ZA;2023-02-03 09:00:00;South Africa;28328.158000000
ZA;2023-02-03 10:00:00;South Africa;28591.853000000
ZA;2023-02-03 11:00:00;South Africa;28700.232000000
ZA;2023-02-03 12:00:00;South Africa;28426.661000000
ZA;2023-02-03 13:00:00;South Africa;28316.617000000
ZA;2023-02-03 14:00:00;South Africa;28395.400000000
ZA;2023-02-03 15:00:00;South Africa;28451.853000000
ZA;2023-02-03 16:00:00;South Africa;28434.464000000
ZA;2023-02-03 17:00:00;South Africa;28323.722000000
ZA;2023-02-03 18:00:00;South Africa;28352.566000000
ZA;2023-02-03 19:00:00;South Africa;29032.812000000
ZA;2023-02-03 20:00:00;South Africa;28057.528000000
ZA;2023-02-03 21:00:00;South Africa;26056.855000000
ZA;2023-02-03 22:00:00;South Africa;24450.512000000
ZA;2023-02-03 23:00:00;South Africa;23367.618000000
ZA;2023-02-04 00:00:00;South Africa;22737.928000000
ZA;2023-02-04 01:00:00;South Africa;22196.017000000
ZA;2023-02-04 02:00:00;South Africa;21928.859000000
ZA;2023-02-04 03:00:00;South Africa;21873.012000000
ZA;2023-02-04 04:00:00;South Africa;22227.559000000
ZA;2023-02-04 05:00:00;South Africa;22828.747000000
ZA;2023-02-04 06:00:00;South Africa;23931.956000000
ZA;2023-02-04 07:00:00;South Africa;25356.516000000
ZA;2023-02-04 08:00:00;South Africa;26906.951000000
ZA;2023-02-04 09:00:00;South Africa;27211.490000000
ZA;2023-02-04 10:00:00;South Africa;27219.163000000
ZA;2023-02-04 11:00:00;South Africa;27157.400000000
ZA;2023-02-04 12:00:00;South Africa;26949.035000000
ZA;2023-02-04 13:00:00;South Africa;26554.787000000
ZA;2023-02-04 14:00:00;South Africa;26298.126000000
ZA;2023-02-04 15:00:00;South Africa;26291.789000000
ZA;2023-02-04 16:00:00;South Africa;26476.669000000
ZA;2023-02-04 17:00:00;South Africa;26814.234000000
ZA;2023-02-04 18:00:00;South Africa;27251.313000000
ZA;2023-02-04 19:00:00;South Africa;28189.840000000
ZA;2023-02-04 20:00:00;South Africa;27035.564000000
ZA;2023-02-04 21:00:00;South Africa;25206.854000000
ZA;2023-02-04 22:00:00;South Africa;23602.273000000
ZA;2023-02-04 23:00:00;South Africa;22455.158000000
ZA;2023-02-05 00:00:00;South Africa;21770.708000000
ZA;2023-02-05 01:00:00;South Africa;21239.080000000
ZA;2023-02-05 02:00:00;South Africa;21013.230000000
ZA;2023-02-05 03:00:00;South Africa;20990.306000000
ZA;2023-02-05 04:00:00;South Africa;21926.841000000
ZA;2023-02-05 05:00:00;South Africa;21311.969000000
ZA;2023-02-05 06:00:00;South Africa;22490.126000000
ZA;2023-02-05 07:00:00;South Africa;24336.643000000
ZA;2023-02-05 08:00:00;South Africa;25440.462000000
ZA;2023-02-05 09:00:00;South Africa;25680.140000000
ZA;2023-02-05 10:00:00;South Africa;25496.914000000
ZA;2023-02-05 11:00:00;South Africa;25493.558000000
ZA;2023-02-05 12:00:00;South Africa;25450.508000000
ZA;2023-02-05 13:00:00;South Africa;25248.697000000
ZA;2023-02-05 14:00:00;South Africa;24979.958000000
ZA;2023-02-05 15:00:00;South Africa;24970.378000000
ZA;2023-02-05 16:00:00;South Africa;25777.311000000
ZA;2023-02-05 17:00:00;South Africa;26227.578000000
ZA;2023-02-05 18:00:00;South Africa;26754.018000000
ZA;2023-02-05 19:00:00;South Africa;27768.479000000
ZA;2023-02-05 20:00:00;South Africa;26911.686000000
ZA;2023-02-05 21:00:00;South Africa;24778.458000000
ZA;2023-02-05 22:00:00;South Africa;23142.084000000
ZA;2023-02-05 23:00:00;South Africa;21885.460000000
ZA;2023-02-06 00:00:00;South Africa;21368.594000000
